Roy Orbison,The Only One,PH20489,,,,
Steve Wariner,There For A While,PH20515,,,,
Harry Chapin,Sunday Morning Sunshine,PH20518,,,,
The Rascals,How Can I Be Sure,PH20538,,,,
Tony Orlando and Dawn,Tie A Yellow Ribbon 'Round The Ole Oak Tree,PH20553,,,,
Tony Orlando and Dawn,Knock Three Times,PH20554,,,,
Tony Orlando and Dawn,Candida,PH20557,,,,
Billy Paul,Me And Mrs. Jones,PH20584,,,,
Lisa Stansfield,Time To Make You Mine,PH20598,,,,
Cathy Dennis,Too Many Walls,PH20630,,,,
Belinda Carlisle,Live Your Life Be Free,PH20646,,,,
The Radiants,Voice Your Choice,PH20750,,,,
Def Leppard,Stand Up,PH20803,,,,
Run DMC,Down With The King,PH20855,,,,
Cathy Dennis,Moments of Love,PH20861,,,,
Duran Duran,Come Undone,PH20921,,,,
The Jackson 5,Maybe Tomorrow,PH21056,,,,
The Jackson 5,Dancing Machine,PH21057,,,,
Bobby Brown,Good Enough,PH21108,,,,
Cathy Dennis,Irresistible,PH21135,,,,
Cathy Dennis,Just Another Dream,PH21136,,,,
Hi-Five,Unconditional Love,PH21190,,,,
Def Leppard,Two Steps Behind,PH21214,,,,
Expose,As Long As I Can Dream,PH21242,,,,
The Grass Roots,Sooner Or Later,PH21286,,,,
Mary Hopkins,Those Were The Days,PH21291,,,,
Peaches and Herb,Reunited,PH21293,,,,
Alabama,"T.L.C., A.S.A.P.",PH21339,,,,
Rod Stewart,Having A Party,PH21341,,,,
Huey Lewis and The News,If You Gotta Make A Fool of Somebody,PH21470,,,,
Huey Lewis and The News,Mother In Law,PH21472,,,,
Stevie Nicks,Maybe Love Will Change Your Mind,PH21509,,,,
Robert Palmer,Know By Now,PH21547,,,,
Basia,Drunk On Love,PH21549,,,,
Stone Temple Pilots,Interstate Love Song,PH21623,,,,
Annie Lennox,Downtown Lights,PH21723,,,,
Cyndi Lauper,Hey Now (Girls Just Wanna Have Fun),PH21827,,,,
George Benson,This Masquerade,PH21857,,,,
David Lee Murphy,The Road You Leave Behind,PH22111,,,,
Taylor Dayne,Naked Without You,PH22272,,,,
Michael Buble,That's How It Goes,PH22284,,,,
The Commodores,Three Times A Lady,PH22286,,,,
Jewel,Ten,PH22298,,,,
Safetysuit,Get Around This,PH22840,,,,
Mark Ballas,Hotwire,PH22903,,,,
Chris Wallace,Keep Me Crazy,PH22973,,,,
Eric Church,Like A Wrecking Ball,PH22996,,,,
Maroon 5,Lucky Strike,PH23023,,,,
Frankie Valli & The Four Seasons,"Bye, Bye, Baby",PH20039,,,,
Frankie Valli & The Four Seasons,Tell It To The Rain,PH20040,,,,
Joan Baez,We Shall Overcome,PH20105,,,,
Judy Collins,Who Knows Where The Time Goes,PH20132,,,,
Edwyn Collins,A Girl Like You,PH01397,,,,
Bad Company,Bad Company,PH01414,,,,
The Marshall Tucker Band,Can't You See,PH01422,,,,
Seal,Don't Cry,PH01445,,,,
Harry Belafonte,Jump In The Line (Shake Shake Senora),PH01528,,,,
Merril Bainbridge,Mouth,PH01568,,,,
Gallery,Nice To Be With You,PH01579,,,,
Badfinger,No Matter What,PH01581,,,,
Los Umbrellos,No Tengo Dinero,PH01583,,,,
Taco,Puttin' On The Ritz,PH01603,,,,
Del Amitri,Roll To Me,PH01617,,,,
The Blues Brothers & Ray Charles,Shake Your Tail Feather,PH01627,,,,
Carl Carlton,She's A Bad Mama Jama,PH01630,,,,
Hilary Duff,So Yesterday,PH01636,,,,
from the movie Bug's Life,The Time of Your Life,PH01657,,,,
Tinie Tempah ft. Jess Glynne,Not Letting Go,PH01828,,,,
Echosmith,Bright,PH01846,,,,
Cody Simpson,New Problems,PH01848,,,,
Rita Ora,Poison,PH01855,,,,
Maroon 5,This Summer's Gonna Hurt,PH01856,,,,
Demi Lovato,Cool For The Summer,PH01859,,,,
Little Mix,Black Magic,PH01863,,,,
Sia,Elastic Heart,PH01866,,,,
Sabrina Carpenter,Eyes Wide Open,PH01867,,,,
Tove Lo,Talking Body,PH01868,,,,
Felix Jaehn ft. Jasmine Thompson,Ain't Nobody (Loves Me Better),PH01893,,,,
Calvin Harris & Disciples,How Deep Is Your Love,PH01896,,,,
from the TV Show Glee,Boogie Shoes,PH22692,,,,
Mika Newton,Don't Dumb Me Down,PH22775,,,,
Katrina,So Eden,PH23180,,,,
Toploader,Dancing In The Moonlight,PH23530,,,,
Westlife,You Raise Me Up,PH24171,,,,
Stevie Nicks,Somebody Stand By Me,PH11666,,,,
Jonell Mosser,Crossroads,PH11671,,,,
Michael Buble,Something Stupid,PH15167,,,,
Michael Buble,You've Got A Friend In Me,PH15171,,,,
Various - Southern Gospel,Amazing Grace,PH15340,,,,
Various - Gospel,Amen,PH15341,,,,
Various - Gospel vs1,The Old Rugged Cross,PH15668,,,,
The McKameys,The Rising of the Son,PH15672,,,,
The Inspirations,The Son Rose,PH15673,,,,
Palmetto State Quartet,Watch What My God Can Do,PH15720,,,,
The Wilburns,When The Shepherd Comes Home,PH15746,,,,
The McKameys,Who Put The Tears (In The Eyes of the Lamb),PH15752,,,,
Carroll Roberson,Wilt Thou Be Made Whole,PH15754,,,,
The Kingsmen,You're Not Alone,PH15762,,,,
Phil Collins,Something Happened On The Way To Heaven,PH15888,,,,
Donna Summer,Unconditional Love,PH19229,,,,
George Benson,Turn Your Love Around,PH19231,,,,
Ashford & Simpson,Solid,PH19235,,,,
Olivia Newton-John,Totally Hot,PH19247,,,,
Jack Greene,There Goes My Everything,PH19252,,,,
Glen Campbell,Gentle On My Mind,PH19254,,,,
Maureen McGovern,The Morning After,PH19284,,,,
George Jones,The Race Is On,PH19287,,,,
Stonewall Jackson,I Washed My Hands In Muddy Water,PH19288,,,,
John Denver,My Sweet Lady,PH19399,,,,
Ringo Starr,You're Sixteen,PH19417,,,,
Charlie Rich,Behind Closed Doors,PH19433,,,,
Charlie Rich,Every Time You Touch Me (I Get High),PH19434,,,,
Various - Americana,Forty-Five Minutes From Broadway,PH19449,,,,
Ricky Skaggs,Heartbroke,PH19465,,,,
Steve Winwood,The Finer Things,PH19474,,,,
Steve Winwood,While You See A Chance,PH19475,,,,
Roberta Flack & Donny Hathaway,The Closer I Get To You,PH19481,,,,
"Dolly Parton, Linda Ronstadt, Emmylou Harris",Making Plans,PH19484,,,,
"Dolly Parton, Linda Ronstadt, Emmylou Harris",Those Memories of You,PH19486,,,,
Various - Christmas,White Christmas,PH19490,,,,
Various - Christmas,Winter Wonderland,PH19492,,,,
Barbara Mandrell,No One Mends A Broken Heart Like You,PH19512,,,,
Barbara Mandrell,In Times Like These,PH19513,,,,
Barbara Mandrell,There's No Love In Tennessee,PH19514,,,,
Charley Pride,Is Anybody Goin' To San Antone,PH19524,,,,
Tanya Tucker,Love Me Like You Used To,PH19528,,,,
Tanya Tucker,It's Only Over For You,PH19529,,,,
Tanya Tucker,San Antonio Stroll,PH19531,,,,
George Jones,He Stopped Loving Her Today,PH19534,,,,
Don Williams,I Believe In You,PH19544,,,,
Glen Campbell,I Have You,PH19547,,,,
Glen Campbell,I Love How You Love Me,PH19548,,,,
Glen Campbell,Southern Nights,PH19549,,,,
Glen Campbell,Galveston,PH19550,,,,
Ronnie Milsap,Pure Love,PH19556,,,,
Ronnie Milsap,It Was Almost Like A Song,PH19557,,,,
Ronnie Milsap,Lost In The Fifties Tonight,PH19559,,,,
Charlie Rich,Rollin' With The Flow,PH19560,,,,
Charlie Rich,She Called Me Baby,PH19561,,,,
Conway Twitty,Tight Fittin' Jeans,PH19565,,,,
Waylon Jennings,I've Always Been Crazy,PH19567,,,,
Waylon Jennings,Mamas Don't Let Your Babies Grow Up To Be Cowboys,PH19569,,,,
David Lee Roth,Yankee Rose,PH19582,,,,
Marty Robbins,"My Woman, My Woman, My Wife",PH19629,,,,
Lee Greenwood,I Still Believe,PH19634,,,,
Connie Francis,Stupid Cupid,PH19636,,,,
Connie Francis,Lipstick On Your Collar,PH19637,,,,
Huey Lewis and The News,Small World,PH19648,,,,
Information Society,What's On Your Mind (Pure Energy),PH19661,,,,
Terrence Trent D'Arby,Wishing Well,PH19678,,,,
Bobby Brown,Roni,PH19682,,,,
Ray Price,I'll Be There (When You Get Lonely),PH19716,,,,
Marty Robbins,Singing The Blues,PH19719,,,,
Sons of The Pioneers,(Ghost) Riders In The Sky - A Cowboy Legend,PH19721,,,,
Exile,Woke Up In Love,PH19726,,,,
Atlanta,Sweet Country Music,PH19727,,,,
The Oak Ridge Boys,I Guess It Never Hurts To Hurt Sometime,PH19729,,,,
Kenny Rogers & Dottie West,Everytime Two Fools Collide,PH19731,,,,
Dan Seals & Marie Osmond,Meet Me In Montana,PH19732,,,,
Frizzell & West,You're The Only Reason God Made Oklahoma,PH19734,,,,
Charly McClain,Radio Heart,PH19737,,,,
Janie Fricke,Let's Stop Talking About It,PH19738,,,,
The Whites,Hangin' Around,PH19743,,,,
Barbara Mandrell,Satisfied,PH19745,,,,
Dolly Parton,Just Someone I Used To Know,PH19746,,,,
Ronnie Milsap,Don't You Ever Get Tired of Hurting Me,PH19785,,,,
J.C. Crowley,Paint The Town And Hang The Moon,PH19787,,,,
Baillie & The Boys,She Deserves You,PH19795,,,,
Randy Travis,Is It Still Over,PH19855,,,,
Tanya Tucker,Highway Robbery,PH19860,,,,
Lee Greenwood,Somebody's Gonna Love You,PH19870,,,,
Ronnie McDowell,The King Is Gone,PH19871,,,,
Ronnie McDowell,Older Women,PH19875,,,,
Steve Wariner,Where Did I Go Wrong,PH19886,,,,
Lionel Cartwright,"Like Father, Like Son",PH19893,,,,
Helen Reddy,I Am Woman,PH19895,,,,
Carole King,Way Over Yonder,PH19907,,,,
Captain & Tennille,Muskrat Love,PH19911,,,,
Donna Fargo,Little Girl Gone,PH19919,,,,
Janie Fricke,It Ain't Easy Bein' Easy,PH19921,,,,
Janie Fricke,He's A Heartache Looking For A Place To Happen,PH19922,,,,
Janie Fricke,Tell Me A Lie,PH19923,,,,
Janie Fricke,She's Single Again,PH19925,,,,
Juice Newton,Queen of Hearts,PH19936,,,,
Juice Newton,The Sweetest Thing (I've Ever Known),PH19937,,,,
Juice Newton,Love's Been A Little Bit Hard On Me,PH19940,,,,
Tanya Tucker,If It Don't Come Easy,PH19942,,,,
Tanya Tucker,One Love At A Time,PH19943,,,,
Tanya Tucker,Just Another Love,PH19945,,,,
Hank Williams,Lovesick Blues,PH19953,,,,
Hank Locklin,"Please Help Me, I'm Falling",PH19955,,,,
Pee Wee King,Tennessee Waltz,PH19956,,,,
Roger Miller,Dang Me,PH19962,,,,
Roger Miller,Engine Engine Number 9,PH19963,,,,
Salt 'N Pepa,Shake Your Thang,PH19993,,,,
Expose,What You Don't Know,PH19997,,,,
Sweet Sensation,Sincerely Yours,PH19998,,,,
Winger,Headed For A Heartbreak,PH19999,,,,
Pet Shop Boys,What Have I Done To Deserve This,PH20005,,,,
Aretha Franklin & Elton John,Through The Storm,PH20007,,,,
Tom T. Hall,I Love,PH20011,,,,
Tom T. Hall,The Year That Clayton Delaney Died,PH20013,,,,
Tom T. Hall,Faster Horses (The Cowboy And The Poet),PH20014,,,,
Tom T. Hall,Country Is,PH20015,,,,
Patty Loveless,Chains,PH20031,,,,
Patty Loveless,If My Heart Had Windows,PH20034,,,,
Laura Branigan,The Power of Love,PH20052,,,,
Keith Whitley,I Wonder Do You Think of Me,PH20069,,,,
Randy Travis,It's Just A Matter of Time,PH20070,,,,
Holly Dunn,Are You Ever Gonna Love Me,PH20073,,,,
Rickie Lee Jones,We Belong Together,PH20091,,,,
Tammy Wynette & George Jones,We're Gonna Hold On,PH20166,,,,
Loretta Lynn & Conway Twitty,After The Fire Is Gone,PH20167,,,,
Loretta Lynn & Conway Twitty,As Soon As I Hang Up The Phone,PH20170,,,,
Belinda Carlisle,Summer Rain,PH20193,,,,
Various - Americana,The U.S. Air Force (Wide Blue Yonder),PH20196,,,,
Various - Americana,Give Me Your Tired Your Poor,PH20199,,,,
Mary Chapin Carpenter,How Do,PH20226,,,,
Mary Chapin Carpenter,This Shirt,PH20228,,,,
Randy Travis,I Won't Need You Anymore,PH20232,,,,
Keith Whitley,I'm Over You,PH20244,,,,
Ernest Tubb,"It's Been So Long, Darling",PH20257,,,,
Steely Dan,"Rikki, Don't Lose That Number",PH20291,,,,
Steely Dan,Josie,PH20294,,,,
K.T. Oslin,Come Next Monday,PH20328,,,,
Tanya Tucker,It Won't Be Me,PH20330,,,,
Joe Diffie,Home,PH20331,,,,
Ricky Van Shelton,I Meant Every Word He Said,PH20365,,,,
Ricky Van Shelton,I've Cried My Last Tear For You,PH20366,,,,
Bruce Carroll,Average Joe,PH20440,,,,
The Judds,Calling In The Wind,PH20485,,,,
The Judds,In My Dreams,PH20488,,,,
Sheena Easton,What Comes Naturally,PH20509,,,,
Steve Wariner,Crash Course In The Blues,PH20513,,,,
Doug Stone,These Lips Don't Know How To Say Goodbye,PH20526,,,,
Lee Greenwood,Another Year of Love,PH20547,,,,
Rodney Crowell,If Looks Could Kill,PH20548,,,,
Tony Orlando and Dawn,When We All Sang Along,PH20555,,,,
Dan Fogelberg,Run For The Roses,PH20576,,,,
Bette Midler,Love Me With A Feeling,PH20599,,,,
Gloria Hardiman,Meet Me With Your Black Drawers On,PH20612,,,,
Various - Christmas,I Saw Mommy Kissing Santa Claus,PH20644,,,,
Various - German Christmas,O Tannenbaum,PH20651,,,,
Various - German Christmas,Leise Rieselt Der Schnee,PH20652,,,,
Various - German Christmas,Es Ist Ein Ros Entsprungen,PH20654,,,,
Various - German Christmas,Ihr Kinderlein Kommet,PH20655,,,,
Tanya Tucker,Down To My Last Teardrop,PH20665,,,,
Dolly Parton,Burning To Burned,PH20736,,,,
John Lee Hooker,Crawlin' King Snake,PH20776,,,,
Mary Chapin Carpenter,Going Out Tonight,PH20778,,,,
Joan Baez,Battle Hymn of the Republic,PH20827,,,,
Mark Collie,Born To Love You,PH20843,,,,
The Gibson Miller Band,High Rollin',PH20848,,,,
Larry Stewart,Alright Already,PH20849,,,,
Joe Diffie,Honky Tonk Attitude,PH20850,,,,
Patty Loveless,Blame It On Your Heart,PH20872,,,,
Pam Tillis,"Cleopatra, Queen of Denial",PH20874,,,,
Anne Murray,Broken Hearted Me,PH20884,,,,
Anne Murray,He Thinks I Still Care,PH20885,,,,
Anne Murray,A Little Good News,PH20886,,,,
Holly Dunn,Golden Years,PH20916,,,,
Marty Stuart,High On A Mountain Top,PH20917,,,,
Sammy Kershaw,Anywhere But Here,PH20918,,,,
Ronnie Milsap,All Is Fair In Love And War,PH20944,,,,
Anne Murray,Cotton Jenny,PH20948,,,,
Steve Wariner,A Woman Loves,PH20953,,,,
Drs,Gangsta Lean,PH21240,,,,
Linda Ronstadt,Heartbeats Accelerating,PH21401,,,,
Huey Lewis and The News,Searching For My Love,PH21471,,,,
Vince Gill,Whenever You Come Around,PH21614,,,,
Cat Stevens,Wild World,PH21854,,,,
Barbra Streisand,A Time For Love,PH22281,,,,
Cher,You Haven't See The Last of Me,PH22311,,,,
Kesha ft. Will.i.am,Crazy Kids (Remix),PH22477,,,,
Duck Dynasty,Hairy Christmas,PH22866,,,,
Adele,I Can't Make You Love Me,PH22916,,,,
Elton John,Are You Ready For Love,PH23426,,,,
Michael Buble,Everything,PH23581,,,,
Lionel Richie,Hello,PH23643,,,,
Michael Buble,Hollywood,PH23665,,,,
Michael Buble,It's A Beautiful Day,PH23736,,,,
Celine Dion,Loved Me Back To Life,PH23813,,,,
Justin Bieber,Mistletoe,PH23844,,,,
The Black Eyed Peas,Shut Up,PH23973,,,,
Blue ft. Elton John,Sorry Seems To Be The Hardest Word,PH23995,,,,
Lupe Fiasco,Superstar,PH24028,,,,
The Black Eyed Peas,The Time (Dirty Bit),PH24061,,,,
K'naan,Wavin' Flag,PH24119,,,,
Avril Lavigne & Chad Kroeger,Let Me Go,PH24260,,,,
Eric Clapton,"Don't Think Twice, It's All Right",PH01447,,,,
Ted Nugent,Free For All,PH01872,,,,
T-Pain ft. Chris Brown,Best Love Song,PH22677,,,,
50 Cent,Outlaw,PH23087,,,,
Carrie Underwood,Little Toy Guns,PH01756,,,,
Godsmack,Whatever,PH01821,,,,
Era,Ameno,PH01407,,,,
Meghan Trainor ft. John Legend,Like I'm Gonna Lose You,PH01899,,,,
One Direction,Drag Me Down,PH01900,,,,
The Byrds,All I Really Want To Do,PH01918,,,,
The Byrds,Bells of Rhymney,PH01919,,,,
The Hardtimes,Fortune Teller,PH01921,,,,
The Byrds,It Won't Be Wrong,PH01927,,,,
Paul Revere and The Raiders,Kicks,PH01929,,,,
The Knickerbockers,Lies,PH01930,,,,
We Five,You Were On My Mind,PH01934,,,,
The Byrds,You Won't Have To Cry,PH01935,,,,
Selena Gomez & A$AP Rocky,Good For You,PH01946,,,,
R City & Adam Levine,Locked Away,PH01948,,,,
Ellie Goulding,On My Mind,PH01949,,,,
5 Seconds of Summer,She's Kinda Hot,PH01952,,,,
The Weeknd,The Hills,PH01953,,,,
Justin Bieber,What Do You Mean,PH01955,,,,
Taylor Swift,Wildest Dreams,PH01956,,,,
Elle King,Ex's & Oh's,PH01973,,,,
Justin Bieber,Sorry,PH01988,,,,
Hanoi Rocks,Boulevard of Broken Dreams,PH02017,,,,
Blue Swede,Hooked On A Feeling,PH02018,,,,
Joan Jett & The Blackhearts,Do You Wanna Touch Me,PH02020,,,,
Alessia Cara,Here,PH02021,,,,
Daya,Hide Away,PH02022,,,,
Hailee Steinfeld,Love Myself,PH02024,,,,
One Direction,Love You Goodbye,PH02025,,,,
X Ambassadors,Renegades,PH02027,,,,
Fleur East,Sax,PH02028,,,,
Jess Glynne,Take Me Home,PH02029,,,,
Nicki Minaj,The Night Is Still Young,PH02030,,,,
Silento,Watch Me (Whip Nae Nae),PH02031,,,,
Joan Jett,Bad Reputation,PH02034,,,,
Sammy Hagar,There's Only One Way To Rock,PH02036,,,,
Rush,Subdivisions,PH02037,,,,
Keith Urban,Somewhere In My Car,PH02038,,,,
Frankie Ballard,Sunshine And Whiskey,PH02039,,,,
Lee Brice,Girls In Bikinis,PH02040,,,,
Tim McGraw ft. Faith Hill,Meanwhile Back At Mama's,PH02041,,,,
Judas Priest,Revolution,PH02042,,,,
Rage Against The Machine,How I Could Just Kill A Man,PH02043,,,,
Jethro Tull,Thick As A Brick,PH02044,,,,
Black Sabbath,Heaven And Hell,PH02045,,,,
Black Sabbath,The Mob Rules,PH02047,,,,
Queensryche,Queen of the Reich,PH02048,,,,
Def Leppard,Foolin',PH02051,,,,
Sam Hunt,Break Up In A Small Town,PH02052,,,,
Zara Larsson with MNEK,Never Forget You,PH02054,,,,
Charlie Puth,One Call Away,PH02055,,,,
The Chainsmokers ft. Rozes,Roses,PH02056,,,,
Robyn Schulz,Show Me Love,PH02057,,,,
twenty one pilots,Stressed Out,PH02058,,,,
99 Souls ft. Brandy & Beyonce,The Girl Is Mine,PH02059,,,,
Grace ft. G-Eazy,You Don't Own Me,PH02061,,,,
Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,PH02062,,,,
Jethro Tull,Aqualung,PH02063,,,,
Eli Young Band,Dust,PH02064,,,,
Carrie Underwood,Heartbeat,PH02065,,,,
Melissa Etheridge,I Take You With Me,PH11664,,,,
Sheryl Crow,Keep On Growing,PH11668,,,,
Various - Gospel,Just A Little While,PH15527,,,,
The James Blackwood Quartet,Speak His Name,PH15616,,,,
Wendy Bagwell and The Sunliters,Spread The Word Around,PH15618,,,,
The Cathedrals,Step Into The Water,PH15622,,,,
The Cathedrals,Still Drinking Water From The Well,PH15624,,,,
Various - Gospel,"Swing Low, Sweet Chariot",PH15631,,,,
Wendy Bagwell and The Sunliters,Tell It Again,PH15634,,,,
The Speer Family,That Same Blood,PH15639,,,,
The Pfeifers,The Blood Was Enough,PH15647,,,,
The Speer Family,The Enemy's Goin' Down,PH15654,,,,
Charles Johnson,The Love of Jesus,PH15661,,,,
Various - Gospel,The Old Account Was Settled Long Ago,PH15664,,,,
New Journey,The One Who Knows,PH15671,,,,
Charles Johnson,The Winds of This World Is A-Blowin' Strong,PH15677,,,,
Perfect Heart,There's A King On The Way,PH15684,,,,
Heirloom,There's Still Power In The Blood,PH15686,,,,
Margo Smith & Holly,They See My Daddy In Me,PH15687,,,,
Mullins,Till Kingdom Come,PH15696,,,,
Kirk Talley,Tomorrow,PH15699,,,,
The Isaacs,"Unlike Me, Just Like Him",PH15708,,,,
Highest Praise,Victory's On The Other Side,PH15711,,,,
John Starnes,Walk By,PH15713,,,,
The Pfeifers,"Walkin', Talkin' Testimony",PH15714,,,,
The Bishops,Was He Quiet Or Did He Cry,PH15717,,,,
Janet Paschal,Washed In The Blood of the Lamb,PH15718,,,,
John Starnes,We Have Won,PH15721,,,,
The Cathedrals,We Shall See Jesus,PH15722,,,,
The James Blackwood Quartet,What Kind of Christian Are You,PH15732,,,,
Dove Brothers Quartet,When I Move To Hallelujah Square,PH15735,,,,
Karen Peck,When Jesus Passes By,PH15741,,,,
New Journey,When Two Or Three Agree,PH15748,,,,
Ivan Parker,"Yes, Amen, Let It Be So",PH15759,,,,
The Singing Americans,You'll Never Be The Same,PH15761,,,,
The Statesmen,Your First Day In Heaven,PH15763,,,,
from the movie Chicago,Overture - And All That Jazz,PH18040,,,,
from the movie Chicago,Funny Honey,PH18041,,,,
from the movie Chicago,When You're Good To Mama,PH18042,,,,
from the movie Chicago,Cell Block Tango,PH18043,,,,
from the movie Chicago,All I Care About,PH18044,,,,
from the movie Chicago,We Both Reached For The Gun,PH18045,,,,
from the movie Chicago,Roxie,PH18046,,,,
from the movie Chicago,I Can't Do It Alone,PH18047,,,,
from the movie Chicago,Mister Cellophane,PH18048,,,,
from the movie Chicago,Class,PH18049,,,,
from the movie Chicago,Nowadays,PH18050,,,,
from the movie Chicago,I Move On,PH18051,,,,
Queen Latifah ft. Lil' Kim and Macy Gray,Cell Block Tango (He Had It Comin'),PH18052,,,,
from the movie Chicago,Love Is A Crime,PH18053,,,,
from the musical Gypsy,Small World,PH18058,,,,
from the musical Gypsy,You'll Never Get Away From Me,PH18060,,,,
Dixie Chicks with Stevie Nicks,Landslide,PH18499,,,,
Whitney Houston & Bobby Brown,My Love,PH18511,,,,
from the musical Songs For A New World,I'd Give It All For You,PH18552,,,,
from the musical The Last 5 Years,The Next Ten Minutes,PH18554,,,,
from the musical The Last 5 Years,Goodbye Until Tomorrow,PH18557,,,,
from the musical Parade,All The Wasted Time,PH18559,,,,
from the musical Mame,We Need A Little Christmas,PH18576,,,,
Bette Midler & Barry Manilow,On A Slow Boat To China,PH18581,,,,
Various - Standard vs1,The Very Thought of You,PH19274,,,,
Billy Ocean,When The Going Gets Tough,PH19363,,,,
Various - Standard,What Are Little Boys Made Of,PH19413,,,,
Run DMC,Dumb Girl,PH19442,,,,
Heart,Who Will You Run To,PH19477,,,,
Reba McEntire,Today All Over Again,PH19744,,,,
Lorrie Morgan,Trainwreck of Emotion,PH19791,,,,
The Temptations,Cloud Nine,PH19828,,,,
Alabama,If I Had You,PH19890,,,,
Helen Reddy,You And Me Against The World,PH19898,,,,
Captain & Tennille,The Way I Want To Touch You,PH19912,,,,
The Four Tops,Walk Away Renee,PH19966,,,,
New Kids On The Block,I'll Be Loving You Forever,PH20026,,,,
Barbra Streisand & Don Johnson,Till I Loved You,PH20046,,,,
Jody Watley,Everything,PH20067,,,,
Reba McEntire,Why Not Tonight,PH20158,,,,
Kiss,Forever,PH20204,,,,
Luther Vandross,Don't You Know That,PH20266,,,,
George Strait,I've Come To Expect It From You,PH20333,,,,
Heart,Stranded,PH20346,,,,
Various - Standard,When The Sun Comes Out,PH20349,,,,
Alias,More Than Words Can Say,PH20354,,,,
Alan Jackson,Chasin' That Neon Rainbow,PH20363,,,,
The Charlie Daniels Band,The South's Gonna Do It,PH20382,,,,
Andrae Crouch,The Blood Will Never Lose It's Power,PH20447,,,,
Hi-Five,I Like The Way (The Kissing Game),PH20507,,,,
Steve Wariner & Mark O'connor,Now It Belongs To You,PH20514,,,,
Aaron Tippin,You've Got To Stand For Something,PH20525,,,,
Bette Midler,The Girl Is On To You,PH20601,,,,
Jody Watley,I Want You,PH20708,,,,
